ORG_ID,ORG_NAME,ZCTA,Distance,TravelTime,DANCENYC_Budget_Size,DANCENYC_Discipline,NYC_MARKER,Org_ADDRESS,Org_Zip_Code,Org_City,Org_State,lng,lat,ZCTA_lng,ZCTA_lat
7062,Dance/NYC,11205,4.47,42,2,Service,Manhattan,218 East 18th Street 4th Floor New York,10003-3694,Manhattan,NY,-73.98451468,40.73518374,-73.96628636,40.69469606
7062,Dance/NYC,11215,7.33,46,2,Service,Manhattan,218 East 18th Street 4th Floor New York,10003-3694,Manhattan,NY,-73.98451468,40.73518374,-73.98682734,40.66239508
7062,Dance/NYC,11226,9.69,51,2,Service,Manhattan,218 East 18th Street 4th Floor New York,10003-3694,Manhattan,NY,-73.98451468,40.73518374,-73.95664878,40.64644801
7062,Dance/NYC,11370,9.38,62,2,Service,Manhattan,218 East 18th Street 4th Floor New York,10003-3694,Manhattan,NY,-73.98451468,40.73518374,-73.88742768,40.77525174
7083,WHITE WAVE RISING Young Soon Kim Dance Company,11221,0.25,5,2,Presenting,Brooklyn,753 Lexington Avenue #2B Brooklyn,11221-5835,Brooklyn,NY,-73.93108671,40.69020017,-73.9278789,40.69134011
7083,WHITE WAVE RISING Young Soon Kim Dance Company,11361,19.64,74,2,Presenting,Brooklyn,753 Lexington Avenue #2B Brooklyn,11221-5835,Brooklyn,NY,-73.93108671,40.69020017,-73.77247534,40.76373037
7108,"Dancing Crane, Inc.",11229,3.54,47,2,Educational,Brooklyn,6401 20th Avenue  Brooklyn,11204-3904,Brooklyn,NY,-73.98507875,40.61688023,-73.94439348,40.6011302
7114,Staten Island Ballet Theater Inc.,10306,0.50,11,3,Dance Maker,Staten Island,3081 Richmond Road  Staten Island,10306-1941,Staten Island,NY,-74.120829,40.566903,-74.12525981,40.57155343
7122,"Foundation for Dance Promotion, Inc.",11221,12.12,54,4,Presenting,Manhattan,"27 West 120th Street, #1  New York",10027-6436,Manhattan,NY,-73.94654621,40.80415001,-73.9278789,40.69134011
7136,Dance Entropy Inc.,10037,9.20,42,2,Dance Maker,Queens,37-24 24th Street #301  Long Island City,11101-3529,Queens,NY,-73.93918,40.74847,-73.93728496,40.81298444
7136,Dance Entropy Inc.,11101,0.12,2,2,Dance Maker,Queens,37-24 24th Street #301  Long Island City,11101-3529,Queens,NY,-73.93918,40.74847,-73.93868942,40.74726638
7137,"Keigwin and Company, Inc.",10016,1.06,17,3,Dance Maker,Manhattan,"143 West 29th Street, 5th Floor  New York",10001-5150,Manhattan,NY,-73.99162782,40.7475555,-73.97829381,40.74522045
7195,"Racing Thoughts, Inc.",10013,0.25,5,1,Dance Maker,Manhattan,55 N. Moore Street  New York,10013-2349,Manhattan,NY,-74.00912307,40.72022805,-74.00492769,40.72010704
7223,Dances For A Variable Population,10027,0.75,10,2,Dance Maker,Manhattan,560 Riverside Dr. Apt 9K  New York,10027-3235,Manhattan,NY,-73.96040194,40.81625517,-73.95322362,40.81181896
7330,Big Dance Theater,11201,1.12,16,2,Dance Maker,Brooklyn,303 Clinton Street  Brooklyn,11231-3701,Brooklyn,NY,-73.99619558,40.68587912,-73.98995163,40.69448579
7330,Big Dance Theater,11218,4.16,26,2,Dance Maker,Brooklyn,303 Clinton Street  Brooklyn,11231-3701,Brooklyn,NY,-73.99619558,40.68587912,-73.97604634,40.64346807
7330,Big Dance Theater,11232,3.48,27,2,Dance Maker,Brooklyn,303 Clinton Street  Brooklyn,11231-3701,Brooklyn,NY,-73.99619558,40.68587912,-74.0068203,40.65627874
7478,Jose Limon Dance Foundation,10024,3.42,19,4,Dance Maker,Manhattan,"307 West 38th Street, Suite 1414  New York",10018-0086,Manhattan,NY,-73.99216267,40.75524144,-73.97485393,40.79219651
7478,Jose Limon Dance Foundation,10037,5.97,29,4,Dance Maker,Manhattan,"307 West 38th Street, Suite 1414  New York",10018-0086,Manhattan,NY,-73.99216267,40.75524144,-73.93728496,40.81298444
7478,Jose Limon Dance Foundation,11103,7.33,42,4,Dance Maker,Manhattan,"307 West 38th Street, Suite 1414  New York",10018-0086,Manhattan,NY,-73.99216267,40.75524144,-73.91344728,40.76257411
7478,Jose Limon Dance Foundation,11237,7.02,36,4,Dance Maker,Manhattan,"307 West 38th Street, Suite 1414  New York",10018-0086,Manhattan,NY,-73.99216267,40.75524144,-73.92095455,40.70419669
7478,Jose Limon Dance Foundation,11237,7.02,36,4,Dance Maker,Manhattan,"307 West 38th Street, Suite 1414  New York",10018-0086,Manhattan,NY,-73.99216267,40.75524144,-73.92095455,40.70419669
7478,Jose Limon Dance Foundation,11413,15.60,44,4,Dance Maker,Manhattan,"307 West 38th Street, Suite 1414  New York",10018-0086,Manhattan,NY,-73.99216267,40.75524144,-73.7508402,40.66981707
7513,"Isadora Duncan Foundation for Contemporary Dance, Inc.",10013,2.30,15,2,Dance Maker,Manhattan,141 West 26th Street 3rd Floor New York,10001-6800,Manhattan,NY,-73.99282421,40.74562757,-74.00492769,40.72010704
7513,"Isadora Duncan Foundation for Contemporary Dance, Inc.",10013,2.30,15,2,Dance Maker,Manhattan,141 West 26th Street 3rd Floor New York,10001-6800,Manhattan,NY,-73.99282421,40.74562757,-74.00492769,40.72010704
7531,"The Bang Group, Inc",10011,0.68,7,2,Dance Maker,Manhattan,"131 Perry St, #1A  New York",10014-6210,Manhattan,NY,-74.00760857,40.7351105,-74.00059401,40.74200174
7531,"The Bang Group, Inc",10014,0.12,3,2,Dance Maker,Manhattan,"131 Perry St, #1A  New York",10014-6210,Manhattan,NY,-74.00760857,40.7351105,-74.00703305,40.73369768
7531,"The Bang Group, Inc",11225,8.26,47,2,Dance Maker,Manhattan,"131 Perry St, #1A  New York",10014-6210,Manhattan,NY,-74.00760857,40.7351105,-73.95421921,40.66304587
7534,Brooklyn Ballet Inc,11221,6.34,27,2,Dance Maker,Brooklyn,160 Schermerhorn Street  Brooklyn,11201-5988,Brooklyn,NY,-73.98745629,40.68943715,-73.9278789,40.69134011
7534,Brooklyn Ballet Inc,11226,3.67,37,2,Dance Maker,Brooklyn,160 Schermerhorn Street  Brooklyn,11201-5988,Brooklyn,NY,-73.98745629,40.68943715,-73.95664878,40.64644801
7691,"Shen Wei Dance Arts, Inc.",10001,3.36,22,4,Dance Maker,Manhattan,165 West 86th Street 4th Floor New York,10024-3412,Manhattan,NY,-73.97447162,40.78772178,-73.99728082,40.75067198
7756,"American Tap Dance Foundation, Inc.",10003,1.30,19,3,Service,Manhattan,154 Christopher Street #2B New York,10014-2840,Manhattan,NY,-74.00864139,40.7325507,-73.98918093,40.7318292
7756,"American Tap Dance Foundation, Inc.",10023,3.54,23,3,Service,Manhattan,154 Christopher Street #2B New York,10014-2840,Manhattan,NY,-74.00864139,40.7325507,-73.98260661,40.7759212
7756,"American Tap Dance Foundation, Inc.",10036,2.49,21,3,Service,Manhattan,154 Christopher Street #2B New York,10014-2840,Manhattan,NY,-74.00864139,40.7325507,-73.98990943,40.75928044
7756,"American Tap Dance Foundation, Inc.",10036,2.49,21,3,Service,Manhattan,154 Christopher Street #2B New York,10014-2840,Manhattan,NY,-74.00864139,40.7325507,-73.98990943,40.75928044
7756,"American Tap Dance Foundation, Inc.",10040,10.07,51,3,Service,Manhattan,154 Christopher Street #2B New York,10014-2840,Manhattan,NY,-74.00864139,40.7325507,-73.93051964,40.85829762
7756,"American Tap Dance Foundation, Inc.",11106,7.15,45,3,Service,Manhattan,154 Christopher Street #2B New York,10014-2840,Manhattan,NY,-74.00864139,40.7325507,-73.93180774,40.76179377
7828,E. Monte Motion Inc.,11221,6.96,37,2,Dance Maker,Manhattan,"481 Eighth Avenue, Ste 543  New York",10001-1809,Manhattan,NY,-73.99364705,40.75273366,-73.9278789,40.69134011
7883,"D.A.N.C.E., Inc",10019,9.94,53,1,Presenting,Bronx,1408 Comminwealth Ave  Bronx,10472-0000,Bronx,NY,-73.86872051,40.83514397,-73.98706746,40.76579302
7895,"Dance Project SEQUENCE, Inc.",11377,2.49,12,1,Service,Manhattan,"37-18 Northern Blvd., Suite 315 Long Island City",11101-1635,Manhattan,NY,-73.93918,40.74847,-73.90515579,40.74481944
8015,"iLAND,inc.",10031,7.64,42,1,Dance Maker,Manhattan,"140 Second Ave., #404  New York",10003-8385,Manhattan,NY,-73.98701883,40.7288292,-73.95005622,40.82529412
8015,"iLAND,inc.",11211,2.86,22,1,Dance Maker,Manhattan,"140 Second Ave., #404  New York",10003-8385,Manhattan,NY,-73.98701883,40.7288292,-73.95353353,40.7123372
8015,"iLAND,inc.",11217,4.23,26,1,Dance Maker,Manhattan,"140 Second Ave., #404  New York",10003-8385,Manhattan,NY,-73.98701883,40.7288292,-73.97934481,40.68242095
8025,"UBW, Inc.",10027,10.87,45,3,Dance Maker,Brooklyn,"138 South Oxford Street, #4B  Brooklyn",11217-1695,Brooklyn,NY,-73.97355151,40.68514704,-73.95322362,40.81181896
8025,"UBW, Inc.",10027,10.87,45,3,Dance Maker,Brooklyn,"138 South Oxford Street, #4B  Brooklyn",11217-1695,Brooklyn,NY,-73.97355151,40.68514704,-73.95322362,40.81181896
8025,"UBW, Inc.",10027,10.87,45,3,Dance Maker,Brooklyn,"138 South Oxford Street, #4B  Brooklyn",11217-1695,Brooklyn,NY,-73.97355151,40.68514704,-73.95322362,40.81181896
8025,"UBW, Inc.",10032,12.92,57,3,Dance Maker,Brooklyn,"138 South Oxford Street, #4B  Brooklyn",11217-1695,Brooklyn,NY,-73.97355151,40.68514704,-73.94284615,40.83882441
8083,Loco-Motion Dance Theatre for Children,11217,4.23,25,1,Educational,Manhattan,131 East 10th Street  New York,10003-7504,Manhattan,NY,-73.98754145,40.73018199,-73.97934481,40.68242095
8198,Heidi Latsky Dance,10021,3.17,28,2,Dance Maker,Manhattan,"400 West 43rd Street, Ste 21S  New York",10036-6302,Manhattan,NY,-73.99303188,40.7593808,-73.95863011,40.76915863
8198,Heidi Latsky Dance,10032,6.96,31,2,Dance Maker,Manhattan,"400 West 43rd Street, Ste 21S  New York",10036-6302,Manhattan,NY,-73.99303188,40.7593808,-73.94284615,40.83882441
8198,Heidi Latsky Dance,10036,0.19,4,2,Dance Maker,Manhattan,"400 West 43rd Street, Ste 21S  New York",10036-6302,Manhattan,NY,-73.99303188,40.7593808,-73.98990943,40.75928044
8198,Heidi Latsky Dance,10036,0.19,4,2,Dance Maker,Manhattan,"400 West 43rd Street, Ste 21S  New York",10036-6302,Manhattan,NY,-73.99303188,40.7593808,-73.98990943,40.75928044
8198,Heidi Latsky Dance,10128,4.10,32,2,Dance Maker,Manhattan,"400 West 43rd Street, Ste 21S  New York",10036-6302,Manhattan,NY,-73.99303188,40.7593808,-73.9499423,40.78142977
8198,Heidi Latsky Dance,11215,9.26,49,2,Dance Maker,Manhattan,"400 West 43rd Street, Ste 21S  New York",10036-6302,Manhattan,NY,-73.99303188,40.7593808,-73.98682734,40.66239508
8198,Heidi Latsky Dance,11211,5.34,33,2,Dance Maker,Manhattan,"400 West 43rd Street, Ste 21S  New York",10036-6302,Manhattan,NY,-73.99303188,40.7593808,-73.95353353,40.7123372
8201,"Together in Dance, Inc.",11215,4.35,27,2,Educational,Brooklyn,195 Plymouth Street 4-13  Brooklyn,11201-1133,Brooklyn,NY,-73.98545158,40.70380803,-73.98682734,40.66239508
8372,"Streb, Inc.",10013,4.78,28,4,Dance Maker,Brooklyn,51 North 1st Street  Brooklyn,11249-3939,Brooklyn,NY,-73.96474703,40.71687295,-74.00492769,40.72010704
8372,"Streb, Inc.",10029,7.52,47,4,Dance Maker,Brooklyn,51 North 1st Street  Brooklyn,11249-3939,Brooklyn,NY,-73.96474703,40.71687295,-73.94387569,40.79169813
8372,"Streb, Inc.",10029,7.52,47,4,Dance Maker,Brooklyn,51 North 1st Street  Brooklyn,11249-3939,Brooklyn,NY,-73.96474703,40.71687295,-73.94387569,40.79169813
8372,"Streb, Inc.",11105,6.40,66,4,Dance Maker,Brooklyn,51 North 1st Street  Brooklyn,11249-3939,Brooklyn,NY,-73.96474703,40.71687295,-73.90676854,40.77887656
8372,"Streb, Inc.",11427,15.47,88,4,Dance Maker,Brooklyn,51 North 1st Street  Brooklyn,11249-3939,Brooklyn,NY,-73.96474703,40.71687295,-73.74566089,40.73090357
8387,Center for Performance Research,10026,9.88,45,2,Presenting,Brooklyn,361 Manhattan Avenue Unit 1 Brooklyn,11211-2744,Brooklyn,NY,-73.94674458,40.71666709,-73.95268139,40.80238049
8387,Center for Performance Research,11206,1.12,14,2,Presenting,Brooklyn,361 Manhattan Avenue Unit 1 Brooklyn,11211-2744,Brooklyn,NY,-73.94674458,40.71666709,-73.94235774,40.70195384
8387,Center for Performance Research,11218,8.02,42,2,Presenting,Brooklyn,361 Manhattan Avenue Unit 1 Brooklyn,11211-2744,Brooklyn,NY,-73.94674458,40.71666709,-73.97604634,40.64346807
8387,Center for Performance Research,11222,1.24,17,2,Presenting,Brooklyn,361 Manhattan Avenue Unit 1 Brooklyn,11211-2744,Brooklyn,NY,-73.94674458,40.71666709,-73.94774403,40.72823579
8443,"Dance Parade, Inc.",10021,2.92,40,2,Service,Manhattan,700 Columbus Avenue STE 7E New York,10025-6662,Manhattan,NY,-73.96863692,40.79204294,-73.95863011,40.76915863
8443,"Dance Parade, Inc.",10128,1.68,23,2,Service,Manhattan,700 Columbus Avenue STE 7E New York,10025-6662,Manhattan,NY,-73.96863692,40.79204294,-73.9499423,40.78142977
8443,"Dance Parade, Inc.",10469,9.82,49,2,Service,Manhattan,700 Columbus Avenue STE 7E New York,10025-6662,Manhattan,NY,-73.96863692,40.79204294,-73.84821764,40.86856974
8443,"Dance Parade, Inc.",11213,12.74,57,2,Service,Manhattan,700 Columbus Avenue STE 7E New York,10025-6662,Manhattan,NY,-73.96863692,40.79204294,-73.93633572,40.67107757
8443,"Dance Parade, Inc.",11226,12.12,58,2,Service,Manhattan,700 Columbus Avenue STE 7E New York,10025-6662,Manhattan,NY,-73.96863692,40.79204294,-73.95664878,40.64644801
8443,"Dance Parade, Inc.",11230,13.67,64,2,Service,Manhattan,700 Columbus Avenue STE 7E New York,10025-6662,Manhattan,NY,-73.96863692,40.79204294,-73.96510535,40.6221639
8443,"Dance Parade, Inc.",11230,13.67,64,2,Service,Manhattan,700 Columbus Avenue STE 7E New York,10025-6662,Manhattan,NY,-73.96863692,40.79204294,-73.96510535,40.6221639
8458,"Inta, Inc.",10023,5.97,30,2,Dance Maker,Manhattan,"c/o Pentacle 75 Broad Street, Suite 304 New York",10004-2415,Manhattan,NY,-74.012311,40.704169,-73.98260661,40.7759212
8583,"WCV, Inc.",11218,1.06,13,2,Dance Maker,Brooklyn,175 Prospect Park SW #1A  Brooklyn,11218-1327,Brooklyn,NY,-73.97331023,40.65361712,-73.97604634,40.64346807
8632,"Overfoot, Inc/Jody Oberfelder Projects",10002,0.68,10,1,Dance Maker,Manhattan,455 FDR Drive B902 New York,10002-5912,Manhattan,NY,-73.97789556,40.71284287,-73.98625797,40.71576191
8633,"Volcano Love, Inc.",11217,0.37,7,2,Dance Maker,Brooklyn,524 Bergen Street  Brooklyn,11217-2407,Brooklyn,NY,-73.97302092,40.68013492,-73.97934481,40.68242095
8673,Cora Dance Inc.,10027,12.24,74,2,Dance Maker,Brooklyn,201 Richards Street Box 5 Brooklyn,11231-1512,Brooklyn,NY,-74.01263173,40.67488535,-73.95322362,40.81181896
8673,Cora Dance Inc.,10027,12.24,74,2,Dance Maker,Brooklyn,201 Richards Street Box 5 Brooklyn,11231-1512,Brooklyn,NY,-74.01263173,40.67488535,-73.95322362,40.81181896
8673,Cora Dance Inc.,11209,5.78,43,2,Dance Maker,Brooklyn,201 Richards Street Box 5 Brooklyn,11231-1512,Brooklyn,NY,-74.01263173,40.67488535,-74.03032358,40.62198169
8673,Cora Dance Inc.,11216,4.78,42,2,Dance Maker,Brooklyn,201 Richards Street Box 5 Brooklyn,11231-1512,Brooklyn,NY,-74.01263173,40.67488535,-73.94931646,40.68076751
8673,Cora Dance Inc.,11232,2.80,37,2,Dance Maker,Brooklyn,201 Richards Street Box 5 Brooklyn,11231-1512,Brooklyn,NY,-74.01263173,40.67488535,-74.0068203,40.65627874
8792,Infinity Dance Theater Company Ltd.,10025,0.56,7,1,Dance Maker,Manhattan,220 West 93rd Street No. 6C New York,10025-7484,Manhattan,NY,-73.97240283,40.79229418,-73.96662265,40.79860089
8792,Infinity Dance Theater Company Ltd.,10025,0.56,7,1,Dance Maker,Manhattan,220 West 93rd Street No. 6C New York,10025-7484,Manhattan,NY,-73.97240283,40.79229418,-73.96662265,40.79860089
8822,"ASDT, Inc. - The American Spanish Dance Theatre",10027,4.60,20,1,Dance Maker,Manhattan,"356 West 45th Street, 5C  New York",10036-8345,Manhattan,NY,-73.99069249,40.75987341,-73.95322362,40.81181896
8822,"ASDT, Inc. - The American Spanish Dance Theatre",10027,4.60,20,1,Dance Maker,Manhattan,"356 West 45th Street, 5C  New York",10036-8345,Manhattan,NY,-73.99069249,40.75987341,-73.95322362,40.81181896
9187,Pascal Rioult Dance Theatre,10025,3.60,22,4,Dance Maker,Manhattan,246 W. 38th Street 11th Floor  New York,10018-5850,Manhattan,NY,-73.99045836,40.75397575,-73.96662265,40.79860089
9187,Pascal Rioult Dance Theatre,10028,3.60,30,4,Dance Maker,Manhattan,246 W. 38th Street 11th Floor  New York,10018-5850,Manhattan,NY,-73.99045836,40.75397575,-73.95349321,40.77642648
9187,Pascal Rioult Dance Theatre,10028,3.60,30,4,Dance Maker,Manhattan,246 W. 38th Street 11th Floor  New York,10018-5850,Manhattan,NY,-73.99045836,40.75397575,-73.95349321,40.77642648
9187,Pascal Rioult Dance Theatre,10031,5.72,30,4,Dance Maker,Manhattan,246 W. 38th Street 11th Floor  New York,10018-5850,Manhattan,NY,-73.99045836,40.75397575,-73.95005622,40.82529412
9187,Pascal Rioult Dance Theatre,10128,3.67,32,4,Dance Maker,Manhattan,246 W. 38th Street 11th Floor  New York,10018-5850,Manhattan,NY,-73.99045836,40.75397575,-73.9499423,40.78142977
9187,Pascal Rioult Dance Theatre,11216,7.71,31,4,Dance Maker,Manhattan,246 W. 38th Street 11th Floor  New York,10018-5850,Manhattan,NY,-73.99045836,40.75397575,-73.94931646,40.68076751
9314,Racoco Productions Inc,11211,0.81,14,1,Dance Maker,Brooklyn,109 N 9th Street 3R  Brooklyn,11249-1902,Brooklyn,NY,-73.95820654,40.72008686,-73.95353353,40.7123372
9511,"Baryshnikov Arts Center, Inc.",11215,8.64,51,4,Presenting,Manhattan,"450 West 37th Street, Suite 501  New York",10018-4016,Manhattan,NY,-73.99737188,40.75611074,-73.98682734,40.66239508
9536,"Parsons Dance Foundation, Inc.",10022,1.74,13,4,Dance Maker,Manhattan,229 West 42nd Street 8th floor New York,10036-7205,Manhattan,NY,-73.98805013,40.7568124,-73.96781711,40.75855479
10359,"Big Tree Productions, Inc.",10011,0.37,4,2,Dance Maker,Manhattan,"42 Horatio Street, #9  New York",10014-1683,Manhattan,NY,-74.00497483,40.73866363,-74.00059401,40.74200174
10752,The Equus Projects Inc.,10011,0.31,6,1,Dance Maker,Manhattan,121 West 17th Street Apt 4B  New York,10011-5436,Manhattan,NY,-73.99637348,40.73992228,-74.00059401,40.74200174
10786,"New York United Jewish Association, Inc",11230,2.30,30,1,Service,Brooklyn,2076 Flatbush Avenue  Brooklyn,11234-4314,Brooklyn,NY,-73.93340181,40.61902354,-73.96510535,40.6221639
10786,"New York United Jewish Association, Inc",11230,2.30,30,1,Service,Brooklyn,2076 Flatbush Avenue  Brooklyn,11234-4314,Brooklyn,NY,-73.93340181,40.61902354,-73.96510535,40.6221639
10862,Curran Events Inc.,10003,0.87,12,1,Dance Maker,Manhattan,21 First Avenue Suite 18 New York,10003-9406,Manhattan,NY,-73.98834536,40.72357568,-73.98918093,40.7318292
10862,Curran Events Inc.,10003,0.87,12,1,Dance Maker,Manhattan,21 First Avenue Suite 18 New York,10003-9406,Manhattan,NY,-73.98834536,40.72357568,-73.98918093,40.7318292
10862,Curran Events Inc.,10019,4.04,26,1,Dance Maker,Manhattan,21 First Avenue Suite 18 New York,10003-9406,Manhattan,NY,-73.98834536,40.72357568,-73.98706746,40.76579302
10862,Curran Events Inc.,11217,3.67,24,1,Dance Maker,Manhattan,21 First Avenue Suite 18 New York,10003-9406,Manhattan,NY,-73.98834536,40.72357568,-73.97934481,40.68242095
10868,"Dance Continuum, Inc.",10003,1.55,15,2,Dance Maker,Manhattan,120 W 28th Street Studio 4L New York,10001-6109,Manhattan,NY,-73.9917394,40.74630253,-73.98918093,40.7318292
10868,"Dance Continuum, Inc.",10025,4.10,22,2,Dance Maker,Manhattan,120 W 28th Street Studio 4L New York,10001-6109,Manhattan,NY,-73.9917394,40.74630253,-73.96662265,40.79860089
10868,"Dance Continuum, Inc.",11106,5.78,34,2,Dance Maker,Manhattan,120 W 28th Street Studio 4L New York,10001-6109,Manhattan,NY,-73.9917394,40.74630253,-73.93180774,40.76179377
10868,"Dance Continuum, Inc.",11205,5.72,43,2,Dance Maker,Manhattan,120 W 28th Street Studio 4L New York,10001-6109,Manhattan,NY,-73.9917394,40.74630253,-73.96628636,40.69469606
10868,"Dance Continuum, Inc.",11205,5.72,43,2,Dance Maker,Manhattan,120 W 28th Street Studio 4L New York,10001-6109,Manhattan,NY,-73.9917394,40.74630253,-73.96628636,40.69469606
10868,"Dance Continuum, Inc.",11218,9.07,44,2,Dance Maker,Manhattan,120 W 28th Street Studio 4L New York,10001-6109,Manhattan,NY,-73.9917394,40.74630253,-73.97604634,40.64346807
10868,"Dance Continuum, Inc.",11221,6.34,33,2,Dance Maker,Manhattan,120 W 28th Street Studio 4L New York,10001-6109,Manhattan,NY,-73.9917394,40.74630253,-73.9278789,40.69134011
10895,Dancing Classrooms,10012,2.49,13,4,Educational,Manhattan,25 W. 31st Street 4th floor New York,10001-4413,Manhattan,NY,-73.98723174,40.74733083,-73.99807839,40.72558064
11260,UCDA,11358,13.48,60,2,Dance Maker,Manhattan,144Second Avenue New York N.Y. Manhattan,10003-8305,Manhattan,NY,-73.9869488,40.72892479,-73.79637107,40.76047096
11275,"Isadora Duncan International Institute, Inc.",10065,0.43,7,1,Service,Manhattan,"150 East 61st Street, 11C  New York",10065-0000,Manhattan,NY,-73.96729062,40.76339013,-73.96301279,40.76458398
11324,Young Dancemakers Company,10024,8.64,43,1,Educational,Bronx,3901 Fieldston Road Bronx.NY Bronx,10471-3997,Bronx,NY,-73.90638448,40.88919374,-73.97485393,40.79219651
12788,"Gallim Dance Company, Inc.",10023,8.95,43,3,Dance Maker,Brooklyn,520 Clinton Avenue  New York,11238-2211,Brooklyn,NY,-73.96719339,40.68268421,-73.98260661,40.7759212
12788,"Gallim Dance Company, Inc.",10023,8.95,43,3,Dance Maker,Brooklyn,520 Clinton Avenue  New York,11238-2211,Brooklyn,NY,-73.96719339,40.68268421,-73.98260661,40.7759212
12788,"Gallim Dance Company, Inc.",11201,1.74,13,3,Dance Maker,Brooklyn,520 Clinton Avenue  New York,11238-2211,Brooklyn,NY,-73.96719339,40.68268421,-73.98995163,40.69448579
12788,"Gallim Dance Company, Inc.",11216,0.99,6,3,Dance Maker,Brooklyn,520 Clinton Avenue  New York,11238-2211,Brooklyn,NY,-73.96719339,40.68268421,-73.94931646,40.68076751
12788,"Gallim Dance Company, Inc.",11221,2.61,29,3,Dance Maker,Brooklyn,520 Clinton Avenue  New York,11238-2211,Brooklyn,NY,-73.96719339,40.68268421,-73.9278789,40.69134011
12788,"Gallim Dance Company, Inc.",11221,2.61,29,3,Dance Maker,Brooklyn,520 Clinton Avenue  New York,11238-2211,Brooklyn,NY,-73.96719339,40.68268421,-73.9278789,40.69134011
12788,"Gallim Dance Company, Inc.",11225,2.55,27,3,Dance Maker,Brooklyn,520 Clinton Avenue  New York,11238-2211,Brooklyn,NY,-73.96719339,40.68268421,-73.95421921,40.66304587
12788,"Gallim Dance Company, Inc.",11226,3.17,37,3,Dance Maker,Brooklyn,520 Clinton Avenue  New York,11238-2211,Brooklyn,NY,-73.96719339,40.68268421,-73.95664878,40.64644801
12788,"Gallim Dance Company, Inc.",11237,3.60,41,3,Dance Maker,Brooklyn,520 Clinton Avenue  New York,11238-2211,Brooklyn,NY,-73.96719339,40.68268421,-73.92095455,40.70419669
12788,"Gallim Dance Company, Inc.",11238,0.31,7,3,Dance Maker,Brooklyn,520 Clinton Avenue  New York,11238-2211,Brooklyn,NY,-73.96719339,40.68268421,-73.96380438,40.67917074
12788,"Gallim Dance Company, Inc.",11238,0.31,7,3,Dance Maker,Brooklyn,520 Clinton Avenue  New York,11238-2211,Brooklyn,NY,-73.96719339,40.68268421,-73.96380438,40.67917074
12788,"Gallim Dance Company, Inc.",11238,0.31,7,3,Dance Maker,Brooklyn,520 Clinton Avenue  New York,11238-2211,Brooklyn,NY,-73.96719339,40.68268421,-73.96380438,40.67917074
12835,"Kerri Edge Children's Dance Ensemble, Inc.",11208,11.62,51,1,Educational,Queens,"217-12 Merrick Boulevard Laurelton, NY Springfield Gardens",11413-1917,Queens,NY,-73.751834,40.67182,-73.87137212,40.6697687
12835,"Kerri Edge Children's Dance Ensemble, Inc.",11212,10.94,52,1,Educational,Queens,"217-12 Merrick Boulevard Laurelton, NY Springfield Gardens",11413-1917,Queens,NY,-73.751834,40.67182,-73.91302878,40.66293648
12835,"Kerri Edge Children's Dance Ensemble, Inc.",11213,12.80,51,1,Educational,Queens,"217-12 Merrick Boulevard Laurelton, NY Springfield Gardens",11413-1917,Queens,NY,-73.751834,40.67182,-73.93633572,40.67107757
12835,"Kerri Edge Children's Dance Ensemble, Inc.",11377,10.38,62,1,Educational,Queens,"217-12 Merrick Boulevard Laurelton, NY Springfield Gardens",11413-1917,Queens,NY,-73.751834,40.67182,-73.90515579,40.74481944
12835,"Kerri Edge Children's Dance Ensemble, Inc.",11411,2.73,29,1,Educational,Queens,"217-12 Merrick Boulevard Laurelton, NY Springfield Gardens",11413-1917,Queens,NY,-73.751834,40.67182,-73.7362158,40.69402099
12835,"Kerri Edge Children's Dance Ensemble, Inc.",11413,0.19,3,1,Educational,Queens,"217-12 Merrick Boulevard Laurelton, NY Springfield Gardens",11413-1917,Queens,NY,-73.751834,40.67182,-73.7508402,40.66981707
12835,"Kerri Edge Children's Dance Ensemble, Inc.",11413,0.19,3,1,Educational,Queens,"217-12 Merrick Boulevard Laurelton, NY Springfield Gardens",11413-1917,Queens,NY,-73.751834,40.67182,-73.7508402,40.66981707
12835,"Kerri Edge Children's Dance Ensemble, Inc.",11413,0.19,3,1,Educational,Queens,"217-12 Merrick Boulevard Laurelton, NY Springfield Gardens",11413-1917,Queens,NY,-73.751834,40.67182,-73.7508402,40.66981707
12835,"Kerri Edge Children's Dance Ensemble, Inc.",11434,2.36,28,1,Educational,Queens,"217-12 Merrick Boulevard Laurelton, NY Springfield Gardens",11413-1917,Queens,NY,-73.751834,40.67182,-73.77621417,40.67683084
12835,"Kerri Edge Children's Dance Ensemble, Inc.",11434,2.36,28,1,Educational,Queens,"217-12 Merrick Boulevard Laurelton, NY Springfield Gardens",11413-1917,Queens,NY,-73.751834,40.67182,-73.77621417,40.67683084
13958,The Peridance Ensemble LTD,11238,6.09,31,2,Dance Maker,Manhattan,126 East 13th Street  New York,10003-5306,Manhattan,NY,-73.9893182,40.73319773,-73.96380438,40.67917074
14473,New York Live Arts,10002,2.67,20,5,Presenting,Manhattan,219 West 19th Street  New York,10011-4001,Manhattan,NY,-73.99792544,40.74194694,-73.98625797,40.71576191
14473,New York Live Arts,10025,4.60,24,5,Presenting,Manhattan,219 West 19th Street  New York,10011-4001,Manhattan,NY,-73.99792544,40.74194694,-73.96662265,40.79860089
